2,23.44.9,19.334,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.10,19.36,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.10,19.968,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.10,20.115,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.11,20.714,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.11,20.741,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.11,20.921,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.11,21.064,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.11,21.334,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.12,21.36,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.12,21.54,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.12,21.684,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.12,21.953,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.12,21.978,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.13,22.367,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.13,22.468,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.13,22.779,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.13,22.805,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.13,23.193,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.13,23.219,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.14,23.398,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.14,23.544,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.14,24.153,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.14,24.179,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.15,24.788,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.15,24.934,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.15,24.94,2,sendHello,2,,0
2,23.44.15,25.052,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.15,25.079,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.16,25.361,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.16,25.387,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.16,25.567,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.16,25.592,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.16,25.98,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.16,26.006,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.16,26.25,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.16,26.276,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.17,26.806,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.17,26.832,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.17,27.02,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.17,27.167,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.18,27.439,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.18,27.465,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.18,27.641,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.18,27.791,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.18,28.053,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.18,28.078,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.18,28.259,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.19,28.403,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.19,29.012,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.19,29.038,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.20,29.764,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.20,29.791,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.21,30.4,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.21,30.425,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.21,31.173,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.21,31.2,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.22,31.569,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.22,31.595,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.22,31.983,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.22,32.009,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.22,32.242,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.23,32.381,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.23,32.601,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.23,32.626,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.23,32.808,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.23,32.95,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.23,33.22,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.23,33.246,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.24,33.635,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.24,33.662,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.24,33.84,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.24,33.866,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.24,34.254,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.24,34.281,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.25,34.46,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.25,34.487,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.25,35.212,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.25,35.239,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.26,35.847,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.26,35.99,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.27,36.6,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.27,36.626,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.27,36.632,2,sendHello,2,,0
2,23.44.27,36.745,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.27,36.894,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.27,37.052,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.27,37.079,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.28,37.47,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.28,37.497,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.28,37.672,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.28,37.698,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.28,38.086,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.28,38.112,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.28,38.292,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.28,38.318,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.29,38.75,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.29,38.776,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.29,38.912,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.29,39.049,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.29,39.324,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.29,39.35,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.30,39.53,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.30,39.672,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.30,39.945,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.30,39.972,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.31,40.581,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.31,40.722,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.31,41.332,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.31,41.358,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.32,42.084,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.32,42.11,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.32,42.115,2,sendHello,2,,0
2,23.44.32,42.267,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.32,42.293,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.33,42.577,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
2,23.44.33,42.602,3,47472, 9847, 48143, 50628, 16173, 61875, 37613, 2263, 27976, 14291, 33017, 51252, 59550, 4477, 55170, 56963, 56692, 9935
